0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
30217.064,20167.38,0.05244249,0.65651166,6.4207456e-06,5.5447828e-08,0.00010504847,7.036195e-07,0.0,0.0,3.3017648e-06,0.000757069,7.947059e-08,5.71808e-07,6.5247434e-05,0.000935485,8.8749724e-10,0.001084597,2.4419178e-06,0.00023500476,0.0009815382,5.518937e-05,0.00022043825,8.318285e-06,0.0002536981,2.454864e-05,0.00041005205,0.00011697331,0.0002637075,0.00020362396,0.00172511,2.888667e-05,2.4243502e-06,0.00032563013,1.1964428e-05,0.0005510757,0.000103983926,1.3108687e-05,3.790514e-09,0.00034392456
20643.896,13281.734,0.017246537,0.07504199,0.0011425267,4.99744e-05,0.021095542,0.00021909928,0.0,0.0,0.00017080994,0.00026524585,0.00017117306,1.8464364e-06,0.000707401,7.81304e-06,1.4008831e-06,3.5290916e-05,7.0327675e-05,0.0003903664,0.0003682626,4.089332e-05,1.5967962e-06,0.000766482,0.0003507771,4.265144e-05,0.00017298818,0.00016249043,0.00010464996,4.649159e-07,2.4007948e-05,0.00014334,8.9670764e-05,7.293765e-05,6.921443e-06,0.00025002297,9.762716e-07,9.1693255e-06,3.9938945e-09,0.0001608906
33082.07,28008.283,0.031009417,0.38021424,0.00031649356,0.00012951183,0.003440813,0.0021501922,0.0,0.0,0.00020843139,7.015267e-05,0.00023243652,0.0008427595,0.0002635464,2.4040304e-07,0.00025649092,5.0095055e-05,9.554647e-05,0.00022058733,0.00031870487,1.3511959e-05,0.0009314329,2.3257586e-05,0.00074732,4.1860818e-05,0.0005609182,1.0753262e-06,8.782878e-06,0.0012213257,8.023594e-06,4.0434516e-05,9.807852e-06,1.7690792e-05,0.0004398478,0.00066994736,0.0010919665,0.00010973609,0.00053736166,0.0005935404
55935.332,48853.86,0.07556422,0.8139734,0.00035804347,0.00012575698,0.017322125,0.0023807401,0.0,0.0,7.556034e-05,0.0002718717,0.0018140177,0.00041613277,0.00058884954,1.3856283e-05,9.262094e-05,1.7045349e-07,0.0014388051,2.2968181e-06,1.6483507e-05,3.107971e-06,1.7853488e-05,0.0023200596,0.00054948253,0.00013307366,0.00012466169,5.925018e-07,0.000119938406,1.5227051e-06,0.00014059602,1.6727165e-05,0.00015810839,1.5920003e-05,1.9478923e-06,5.2369633e-05,6.3303367e-09,2.1972666e-05,0.002627883,0.00035589281
19489.703,11995.575,0.16507052,0.4389506,5.928733e-06,3.3561025e-06,7.7115226e-05,2.6776377e-05,0.0,0.0,7.044053e-05,8.730745e-06,2.0561714e-05,5.1295774e-05,0.0015064576,4.3771274e-06,0.00018091235,0.00011014802,1.6172653e-06,0.00019269517,0.0005318635,0.0004019974,5.080608e-06,0.00026045518,0.00049430644,0.00015259485,4.8130387e-05,2.8282975e-07,0.0007251291,2.6474047e-06,0.0002079015,8.154478e-05,0.0013407366,3.4161403e-05,8.6843336e-08,3.2602853e-05,0.00031252808,0.0010554988,0.00039818382,1.6971622e-05
19489.895,18733.594,0.1205732,1.009785,0.0013049613,6.041206e-09,0.0029539114,2.13845e-08,0.0,0.0,0.0003863987,0.00019394506,1.2160167e-05,8.712476e-06,3.569708e-05,9.591939e-06,2.1686537e-07,3.1359605e-07,4.558963e-05,0.0002472327,9.905514e-05,3.5370845e-06,0.00013090768,3.5900334e-06,1.6893124e-05,0.00013592881,0.00020045899,0.00018213707,1.4285325e-08,0.00010313286,0.000115752635,0.00010118581,8.281796e-05,3.2190048e-05,7.327183e-05,0.00070627785,0.0007727293,0.00015392655,3.761649e-05,2.9808642e-05
57853.04,36058.242,0.10911175,0.56612486,0.00042513706,0.0001320895,0.018161466,0.003643268,0.0,0.0,0.0006119704,3.9582777e-05,0.00051148207,0.0001369516,0.00014606981,0.0007014129,0.0019780754,8.0127815e-05,0.00024035932,9.3781884e-05,0.0003920075,0.0007089993,8.682992e-06,0.0007574254,8.432399e-05,3.179915e-05,0.0005168708,0.00026290337,1.8986077e-05,4.5390548e-06,9.6571035e-05,1.4213066e-05,0.0006846731,4.438746e-05,5.341818e-06,0.00030626712,0.0001425401,6.3982056e-06,5.500002e-05,6.754731e-05
35546.406,28802.328,0.06680673,0.32522112,0.000191966,6.707995e-06,0.00088422716,0.00023071047,0.0,0.0,1.11311394e-07,0.00019674981,8.833177e-05,9.6434874e-08,3.1354153e-05,1.5176716e-05,0.00056666305,0.0021568718,0.00015350083,4.231136e-06,6.625033e-05,0.000524293,0.00020496087,0.0010061149,0.000103938255,6.184747e-05,8.5263004e-05,1.6674636e-07,0.00021038942,0.0001304902,0.0005174613,0.00084316294,0.00012319414,2.6522175e-05,0.00018721157,4.4152553e-06,3.1893036e-05,4.9339105e-05,7.352988e-05,0.00064592366
16923.34,14797.545,0.190002,0.22289316,0.00018223385,6.8496433e-07,0.0030204458,4.5088605e-06,0.0,0.0,0.00027169584,0.00027882875,0.0002795329,0.0012385312,6.5456596e-05,0.00058321585,0.0006880344,0.00030092624,0.0018811373,0.0002586176,0.00084009476,6.4341e-05,1.8376359e-07,8.5537766e-05,8.586411e-06,0.00016878091,5.364602e-05,7.366851e-05,2.7865068e-05,1.6857736e-07,7.163008e-08,0.00047472297,2.0770476e-07,0.00016901402,0.0009772576,0.001963631,7.1377704e-06,0.0009787697,0.0011078577,0.0002962207
31059.797,29080.105,0.08678894,0.35495052,1.0295167e-06,8.171513e-08,2.7793238e-05,2.2160075e-06,0.0,0.0,0.00029666544,0.00026995435,7.857931e-07,0.0005819807,0.0006289646,9.764267e-05,0.00037209358,0.00054405484,0.00016554186,0.000104085295,0.00031156177,8.556888e-06,0.00011087212,2.8562596e-05,8.596672e-05,0.00056860794,0.00015811677,0.00088784663,0.0008791243,2.5278086e-05,0.00013289286,4.638242e-09,2.5317088e-06,1.0566198e-06,0.001892423,5.1573617e-05,2.8525907e-05,0.000109189896,4.3936147e-06,0.0001154715
16984.951,14884.043,0.026969017,0.37724146,0.00013918748,0.00021159515,0.00085316267,0.0030323185,0.0,0.0,0.001057486,8.27425e-06,0.0010165151,4.23235e-06,0.00028465866,0.0004104705,5.6461745e-06,0.00011217005,0.0007262488,0.00030979645,0.0010542191,4.224301e-05,2.6136591e-05,0.00042543226,0.0004558413,0.00020686878,0.00011699646,1.2822555e-06,0.0004078887,2.4136823e-06,0.00096839183,9.803929e-05,0.0013713893,0.0005431727,0.0013463583,0.00060291216,3.279306e-05,2.038133e-05,0.0016246405,0.00036351616
