0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
29674.06,19692.992,0.04871363,0.6465228,-0.00015483193,0.00088898005,0.00034986465,-0.0012921324,0.000787253,-8.431456e-05,-0.0013004472,-0.0005234009,-0.00026825562,-0.00040362214,-0.00086267915,0.00039916733,-0.0007110869,-0.0011828082,-0.0013189554,-0.0014069508,-0.0005476436,0.0020589102,0.00036224874,-0.00064489053,0.0010738209,0.0005638963,0.0007180277,0.00017695433,-0.00013767145,0.001440528,-0.00043693703,0.0004053777,0.0014519417,-0.0009413098,-0.0005317973,0.00064351613,0.00031747235,0.00040067174,0.0005244176,-0.00032305482
20272.924,12969.313,0.017077306,0.07575321,4.1601015e-05,-9.493141e-05,0.02034038,-9.517725e-05,0.00028428165,-8.9487e-05,-0.00036727704,0.0005197945,0.00026917626,-0.0011004417,0.00096098986,0.0016158004,-0.0005834076,-0.00077789463,0.0012509419,0.0014702317,-0.00073429034,-8.297369e-05,-0.00013624993,-0.00057365274,-0.0004668854,-0.0004025059,-7.079121e-05,0.002432017,-0.0017948371,0.00025307728,0.00020671576,0.0007948159,0.0003147859,0.0006983189,0.0017062001,-0.0007060385,4.638625e-05,0.001531352,0.0006179147,0.0008740385
32487.58,27349.457,0.029854398,0.3760527,4.29019e-05,0.0004558271,0.0046908846,0.0015692103,-0.0008289934,-2.728928e-05,0.00017150116,-0.0004345444,-0.00063528155,0.00021774598,0.0002554123,7.546992e-05,-0.00042698198,0.0009064579,0.00029453458,-0.00046094152,-0.00013873068,-0.0009531702,-0.0013195776,-0.00024836222,-7.575361e-05,0.0006754385,0.0015313806,0.00010524232,0.0010357873,-0.0020180475,-0.0024643475,0.00048403573,0.000864845,0.00020143765,-0.0003352599,-0.00017784337,1.7629545e-05,0.001534477,-0.00020651634,0.0003890627
54930.164,47704.69,0.07310974,0.8025486,-0.00046269866,-0.0011372359,0.016986461,0.001982388,0.00046989135,-0.0009776014,-0.00072572543,0.00095076306,0.0016044655,0.00029714676,2.8049686e-05,-0.0008900122,0.00094625074,1.6995984e-05,-0.0004338569,0.0014660913,-0.00053673855,0.0005936669,-0.000116154166,-0.00072430325,0.0017519257,0.0009911618,0.0031571665,-7.756009e-05,-0.0010579922,0.0005252715,0.0004560404,0.0013029245,0.00037094534,0.0008507318,0.0001291189,0.0011677324,0.0003724356,0.00117344,-0.00029670488,0.0007037282
19139.469,11713.409,0.16244541,0.43314555,-0.00068818673,0.0004983632,-0.0004503491,0.0007465344,-0.0013389672,-0.00035561452,-0.0002863611,-0.0014440299,0.00020572619,-0.0013582604,-0.002801629,0.002400145,0.000391983,0.00015694177,0.0017282482,0.00052097515,0.0012095429,-0.00040171097,-0.001378011,5.1495368e-05,-0.0012148296,0.00049678236,-8.4318206e-05,-1.7421216e-05,-0.0011183472,0.0006311072,-0.0001138887,0.00013692459,0.0007017905,0.00086744834,0.0010813965,-0.00063218595,0.00014603483,0.0007899038,0.0010478704,0.0010856973
19139.658,18292.932,0.11735232,0.9973575,0.0014899088,0.0014511108,0.0015160071,-5.072311e-05,0.00046697704,-0.00035205384,0.0003691673,0.00057654013,-7.506175e-05,0.00069560175,0.00026385902,-0.00010273074,0.00015035595,-5.2703894e-05,0.00029328134,-0.0012844492,-0.0006227442,0.00090316497,-0.0001407678,-5.5317294e-05,-0.0006517567,-0.0007866651,-0.0014430956,-0.0014669164,-0.00023575443,-0.0002797803,-0.0004925886,0.000284243,0.00016955595,-0.0011075804,0.00017436889,-0.00032147806,-0.0014140657,0.00011739499,0.000108134285,0.0004501574
56813.41,35210.06,0.10874908,0.5578882,0.0024462652,0.001386771,0.016778782,0.0018488134,0.00046462278,0.0008759661,-0.0010060149,0.00054901507,0.0019468126,0.0005439019,-0.00057729124,2.2302516e-05,-0.0008601564,-0.0001321524,0.00023290541,0.00022159898,0.0007561059,0.00021746848,0.0015821242,-0.0011509944,0.0006447441,-0.0011110182,-0.0017886466,-0.0007154864,-0.00052170316,-0.0012215013,-0.0004922196,-0.00080011453,-0.0030063586,0.00097559387,-0.0004121742,-9.7224896e-05,-0.0007188019,0.0010127438,0.00048163152,0.00030786384
34907.633,28124.824,0.06656996,0.32170504,-0.0006977485,0.000119112345,0.0019416811,0.0012347129,-0.0006755432,0.0004161518,0.0018673904,-0.0009741968,-0.0004774472,0.0020333894,0.0004949429,-0.00034465836,-0.0009999301,-0.0016941772,-0.0005687599,0.0028097753,-0.00028929638,-0.0004404061,0.0012026529,0.000596798,0.00055090454,0.0007973442,0.0013220778,-0.00051737245,0.0012893598,-0.0009579933,-0.0004056254,0.0009230201,-2.7918288e-05,-0.0007571417,-0.0008108765,-0.0016444795,0.0006434271,0.00080063764,-0.0011879458,2.9890643e-05
16619.227,14449.469,0.18458171,0.22109087,0.00055891695,0.00080465525,0.004410106,-0.0015332694,0.00053215906,0.0013240462,0.00064919685,-4.3980715e-05,-0.0011585155,-9.3207826e-05,-0.0010515781,7.0020105e-05,0.0006238237,0.00068955444,0.000765148,-0.0009965696,-0.0012023475,-0.0011338319,0.0003472097,0.0008701504,0.0013314951,0.00033964714,-0.00020102225,-0.0016149306,0.00028572732,-0.0010248034,-0.00015950338,-0.002805344,0.00052162126,0.002123618,-0.00012585353,0.0009672589,0.0013564929,-0.0007359672,-0.0002847312,5.7486523e-05
30501.646,28396.066,0.08528005,0.349316,0.0010662922,-0.0006097272,0.00040437686,-0.00010824867,0.00075346313,-0.00040341477,-0.0026591902,0.00018680216,6.587755e-05,-0.00020075266,-0.00035803547,-0.0018252839,-0.0018385536,-0.0012486941,0.0001870646,-0.00024862096,0.0004312264,0.0004430188,-0.00015970788,0.0007652542,0.00019032267,-0.0020028893,-0.0004521423,-8.951931e-06,0.00060251186,-0.0007811213,-0.0004002471,0.0006988751,-0.0009515084,-0.00226899,-4.187861e-05,-0.00041331592,-0.00031493598,-0.0010893709,0.0013271674,-0.0006658784
